"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3059.text","..\python\data_random\3059.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3903.text","..\python\data_random\3903.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1549.text","..\python\data_random\1549.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8499.text","..\python\data_random\8499.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3436.text","..\python\data_random\3436.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7394.text","..\python\data_random\7394.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\368.text","..\python\data_random\368.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\599.text","..\python\data_random\599.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6427.text","..\python\data_random\6427.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9765.text","..\python\data_random\9765.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6687.text","..\python\data_random\6687.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1109.text","..\python\data_random\1109.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2880.text","..\python\data_random\2880.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7230.text","..\python\data_random\7230.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7643.text","..\python\data_random\7643.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8074.text","..\python\data_random\8074.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1946.text","..\python\data_random\1946.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5211.text","..\python\data_random\5211.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6124.text","..\python\data_random\6124.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4676.text","..\python\data_random\4676.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3499.text","..\python\data_random\3499.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5265.text","..\python\data_random\5265.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\676.text","..\python\data_random\676.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8377.text","..\python\data_random\8377.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6844.text","..\python\data_random\6844.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1523.text","..\python\data_random\1523.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\10.text","..\python\data_random\10.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3502.text","..\python\data_random\3502.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5404.text","..\python\data_random\5404.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1107.text","..\python\data_random\1107.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3845.text","..\python\data_random\3845.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2132.text","..\python\data_random\2132.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8066.text","..\python\data_random\8066.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5246.text","..\python\data_random\5246.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7001.text","..\python\data_random\7001.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9070.text","..\python\data_random\9070.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6150.text","..\python\data_random\6150.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7899.text","..\python\data_random\7899.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5060.text","..\python\data_random\5060.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7012.text","..\python\data_random\7012.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9081.text","..\python\data_random\9081.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6792.text","..\python\data_random\6792.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2680.text","..\python\data_random\2680.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9267.text","..\python\data_random\9267.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5481.text","..\python\data_random\5481.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3055.text","..\python\data_random\3055.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9698.text","..\python\data_random\9698.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7048.text","..\python\data_random\7048.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2774.text","..\python\data_random\2774.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2319.text","..\python\data_random\2319.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5769.text","..\python\data_random\5769.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4975.text","..\python\data_random\4975.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1360.text","..\python\data_random\1360.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4010.text","..\python\data_random\4010.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1655.text","..\python\data_random\1655.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5141.text","..\python\data_random\5141.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5485.text","..\python\data_random\5485.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9582.text","..\python\data_random\9582.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3587.text","..\python\data_random\3587.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1317.text","..\python\data_random\1317.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4682.text","..\python\data_random\4682.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8521.text","..\python\data_random\8521.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2594.text","..\python\data_random\2594.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2341.text","..\python\data_random\2341.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7410.text","..\python\data_random\7410.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8091.text","..\python\data_random\8091.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5248.text","..\python\data_random\5248.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7747.text","..\python\data_random\7747.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1806.text","..\python\data_random\1806.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\831.text","..\python\data_random\831.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\912.text","..\python\data_random\912.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1169.text","..\python\data_random\1169.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9708.text","..\python\data_random\9708.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3550.text","..\python\data_random\3550.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4425.text","..\python\data_random\4425.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1196.text","..\python\data_random\1196.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8386.text","..\python\data_random\8386.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9205.text","..\python\data_random\9205.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2500.text","..\python\data_random\2500.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9815.text","..\python\data_random\9815.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5282.text","..\python\data_random\5282.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2035.text","..\python\data_random\2035.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3933.text","..\python\data_random\3933.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\73.text","..\python\data_random\73.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9654.text","..\python\data_random\9654.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\79.text","..\python\data_random\79.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3293.text","..\python\data_random\3293.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3256.text","..\python\data_random\3256.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\743.text","..\python\data_random\743.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2767.text","..\python\data_random\2767.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4125.text","..\python\data_random\4125.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9559.text","..\python\data_random\9559.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5492.text","..\python\data_random\5492.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3856.text","..\python\data_random\3856.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4528.text","..\python\data_random\4528.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5814.text","..\python\data_random\5814.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4050.text","..\python\data_random\4050.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5027.text","..\python\data_random\5027.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1574.text","..\python\data_random\1574.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6501.text","..\python\data_random\6501.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9026.text","..\python\data_random\9026.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8503.text","..\python\data_random\8503.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6250.text","..\python\data_random\6250.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6200.text","..\python\data_random\6200.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3938.text","..\python\data_random\3938.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7787.text","..\python\data_random\7787.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3094.text","..\python\data_random\3094.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4655.text","..\python\data_random\4655.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9547.text","..\python\data_random\9547.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2978.text","..\python\data_random\2978.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4829.text","..\python\data_random\4829.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3303.text","..\python\data_random\3303.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\351.text","..\python\data_random\351.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5009.text","..\python\data_random\5009.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2048.text","..\python\data_random\2048.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4476.text","..\python\data_random\4476.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7215.text","..\python\data_random\7215.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8688.text","..\python\data_random\8688.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5465.text","..\python\data_random\5465.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6997.text","..\python\data_random\6997.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8329.text","..\python\data_random\8329.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6198.text","..\python\data_random\6198.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5139.text","..\python\data_random\5139.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3692.text","..\python\data_random\3692.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3536.text","..\python\data_random\3536.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4424.text","..\python\data_random\4424.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8883.text","..\python\data_random\8883.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1344.text","..\python\data_random\1344.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6911.text","..\python\data_random\6911.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8067.text","..\python\data_random\8067.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6443.text","..\python\data_random\6443.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6653.text","..\python\data_random\6653.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3929.text","..\python\data_random\3929.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4205.text","..\python\data_random\4205.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8003.text","..\python\data_random\8003.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\172.text","..\python\data_random\172.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3342.text","..\python\data_random\3342.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6963.text","..\python\data_random\6963.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2588.text","..\python\data_random\2588.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1423.text","..\python\data_random\1423.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\790.text","..\python\data_random\790.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3586.text","..\python\data_random\3586.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7633.text","..\python\data_random\7633.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8887.text","..\python\data_random\8887.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9721.text","..\python\data_random\9721.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2562.text","..\python\data_random\2562.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3369.text","..\python\data_random\3369.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7341.text","..\python\data_random\7341.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\297.text","..\python\data_random\297.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4593.text","..\python\data_random\4593.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5836.text","..\python\data_random\5836.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1364.text","..\python\data_random\1364.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6913.text","..\python\data_random\6913.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7416.text","..\python\data_random\7416.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\628.text","..\python\data_random\628.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2046.text","..\python\data_random\2046.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8960.text","..\python\data_random\8960.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1743.text","..\python\data_random\1743.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9368.text","..\python\data_random\9368.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2843.text","..\python\data_random\2843.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7957.text","..\python\data_random\7957.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5075.text","..\python\data_random\5075.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4405.text","..\python\data_random\4405.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7167.text","..\python\data_random\7167.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3988.text","..\python\data_random\3988.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8514.text","..\python\data_random\8514.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4666.text","..\python\data_random\4666.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6901.text","..\python\data_random\6901.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1428.text","..\python\data_random\1428.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9761.text","..\python\data_random\9761.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4247.text","..\python\data_random\4247.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\25.text","..\python\data_random\25.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7531.text","..\python\data_random\7531.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5714.text","..\python\data_random\5714.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1996.text","..\python\data_random\1996.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1545.text","..\python\data_random\1545.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6125.text","..\python\data_random\6125.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8608.text","..\python\data_random\8608.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7135.text","..\python\data_random\7135.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7024.text","..\python\data_random\7024.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3262.text","..\python\data_random\3262.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8861.text","..\python\data_random\8861.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4895.text","..\python\data_random\4895.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3309.text","..\python\data_random\3309.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8558.text","..\python\data_random\8558.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4578.text","..\python\data_random\4578.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1742.text","..\python\data_random\1742.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9753.text","..\python\data_random\9753.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2445.text","..\python\data_random\2445.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8201.text","..\python\data_random\8201.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3997.text","..\python\data_random\3997.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9985.text","..\python\data_random\9985.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\341.text","..\python\data_random\341.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3968.text","..\python\data_random\3968.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5559.text","..\python\data_random\5559.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5861.text","..\python\data_random\5861.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8043.text","..\python\data_random\8043.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7134.text","..\python\data_random\7134.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7858.text","..\python\data_random\7858.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\669.text","..\python\data_random\669.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\639.text","..\python\data_random\639.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3646.text","..\python\data_random\3646.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3040.text","..\python\data_random\3040.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8820.text","..\python\data_random\8820.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2929.text","..\python\data_random\2929.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9820.text","..\python\data_random\9820.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7104.text","..\python\data_random\7104.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5702.text","..\python\data_random\5702.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\633.text","..\python\data_random\633.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3534.text","..\python\data_random\3534.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6642.text","..\python\data_random\6642.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2871.text","..\python\data_random\2871.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2614.text","..\python\data_random\2614.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4665.text","..\python\data_random\4665.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6419.text","..\python\data_random\6419.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1539.text","..\python\data_random\1539.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3594.text","..\python\data_random\3594.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6228.text","..\python\data_random\6228.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5510.text","..\python\data_random\5510.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\353.text","..\python\data_random\353.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\477.text","..\python\data_random\477.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9514.text","..\python\data_random\9514.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7545.text","..\python\data_random\7545.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2282.text","..\python\data_random\2282.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2823.text","..\python\data_random\2823.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2534.text","..\python\data_random\2534.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9790.text","..\python\data_random\9790.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\590.text","..\python\data_random\590.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3132.text","..\python\data_random\3132.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8055.text","..\python\data_random\8055.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4654.text","..\python\data_random\4654.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1963.text","..\python\data_random\1963.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1832.text","..\python\data_random\1832.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9421.text","..\python\data_random\9421.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3206.text","..\python\data_random\3206.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6879.text","..\python\data_random\6879.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6017.text","..\python\data_random\6017.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5616.text","..\python\data_random\5616.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6625.text","..\python\data_random\6625.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2432.text","..\python\data_random\2432.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7283.text","..\python\data_random\7283.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2355.text","..\python\data_random\2355.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2130.text","..\python\data_random\2130.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3299.text","..\python\data_random\3299.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2935.text","..\python\data_random\2935.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3483.text","..\python\data_random\3483.text","2"
