"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0122.txt","..\python\dataset_copy\3_0122.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0123.txt","..\python\dataset_copy\3_0123.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0124.txt","..\python\dataset_copy\3_0124.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0125.txt","..\python\dataset_copy\3_0125.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0126.txt","..\python\dataset_copy\3_0126.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0127.txt","..\python\dataset_copy\3_0127.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0128.txt","..\python\dataset_copy\3_0128.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0129.txt","..\python\dataset_copy\3_0129.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0130.txt","..\python\dataset_copy\3_0130.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0131.txt","..\python\dataset_copy\3_0131.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0132.txt","..\python\dataset_copy\3_0132.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0133.txt","..\python\dataset_copy\3_0133.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0134.txt","..\python\dataset_copy\3_0134.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0135.txt","..\python\dataset_copy\3_0135.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0136.txt","..\python\dataset_copy\3_0136.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0137.txt","..\python\dataset_copy\3_0137.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0138.txt","..\python\dataset_copy\3_0138.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0139.txt","..\python\dataset_copy\3_0139.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0140.txt","..\python\dataset_copy\3_0140.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0141.txt","..\python\dataset_copy\3_0141.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0142.txt","..\python\dataset_copy\3_0142.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0143.txt","..\python\dataset_copy\3_0143.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0144.txt","..\python\dataset_copy\3_0144.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0145.txt","..\python\dataset_copy\3_0145.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0146.txt","..\python\dataset_copy\3_0146.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0147.txt","..\python\dataset_copy\3_0147.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0148.txt","..\python\dataset_copy\3_0148.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0149.txt","..\python\dataset_copy\3_0149.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0150.txt","..\python\dataset_copy\3_0150.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0151.txt","..\python\dataset_copy\3_0151.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0152.txt","..\python\dataset_copy\3_0152.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0153.txt","..\python\dataset_copy\3_0153.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0154.txt","..\python\dataset_copy\3_0154.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0155.txt","..\python\dataset_copy\3_0155.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0156.txt","..\python\dataset_copy\3_0156.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0157.txt","..\python\dataset_copy\3_0157.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0158.txt","..\python\dataset_copy\3_0158.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0159.txt","..\python\dataset_copy\3_0159.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0160.txt","..\python\dataset_copy\3_0160.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0161.txt","..\python\dataset_copy\3_0161.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0162.txt","..\python\dataset_copy\3_0162.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0163.txt","..\python\dataset_copy\3_0163.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0164.txt","..\python\dataset_copy\3_0164.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0165.txt","..\python\dataset_copy\3_0165.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0166.txt","..\python\dataset_copy\3_0166.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0167.txt","..\python\dataset_copy\3_0167.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0168.txt","..\python\dataset_copy\3_0168.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0169.txt","..\python\dataset_copy\3_0169.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0170.txt","..\python\dataset_copy\3_0170.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0171.txt","..\python\dataset_copy\3_0171.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0172.txt","..\python\dataset_copy\3_0172.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0173.txt","..\python\dataset_copy\3_0173.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0174.txt","..\python\dataset_copy\3_0174.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0175.txt","..\python\dataset_copy\3_0175.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0176.txt","..\python\dataset_copy\3_0176.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0177.txt","..\python\dataset_copy\3_0177.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0178.txt","..\python\dataset_copy\3_0178.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0179.txt","..\python\dataset_copy\3_0179.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0180.txt","..\python\dataset_copy\3_0180.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0181.txt","..\python\dataset_copy\3_0181.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0182.txt","..\python\dataset_copy\3_0182.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0183.txt","..\python\dataset_copy\3_0183.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0184.txt","..\python\dataset_copy\3_0184.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0185.txt","..\python\dataset_copy\3_0185.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0186.txt","..\python\dataset_copy\3_0186.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0187.txt","..\python\dataset_copy\3_0187.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0188.txt","..\python\dataset_copy\3_0188.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0189.txt","..\python\dataset_copy\3_0189.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0190.txt","..\python\dataset_copy\3_0190.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0191.txt","..\python\dataset_copy\3_0191.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0192.txt","..\python\dataset_copy\3_0192.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0193.txt","..\python\dataset_copy\3_0193.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0194.txt","..\python\dataset_copy\3_0194.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0195.txt","..\python\dataset_copy\3_0195.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0196.txt","..\python\dataset_copy\3_0196.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0197.txt","..\python\dataset_copy\3_0197.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0198.txt","..\python\dataset_copy\3_0198.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0199.txt","..\python\dataset_copy\3_0199.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0200.txt","..\python\dataset_copy\3_0200.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0201.txt","..\python\dataset_copy\3_0201.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0202.txt","..\python\dataset_copy\3_0202.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0203.txt","..\python\dataset_copy\3_0203.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0204.txt","..\python\dataset_copy\3_0204.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0205.txt","..\python\dataset_copy\3_0205.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0206.txt","..\python\dataset_copy\3_0206.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0207.txt","..\python\dataset_copy\3_0207.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0208.txt","..\python\dataset_copy\3_0208.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0209.txt","..\python\dataset_copy\3_0209.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0210.txt","..\python\dataset_copy\3_0210.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0211.txt","..\python\dataset_copy\3_0211.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0212.txt","..\python\dataset_copy\3_0212.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0213.txt","..\python\dataset_copy\3_0213.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0214.txt","..\python\dataset_copy\3_0214.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0215.txt","..\python\dataset_copy\3_0215.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0216.txt","..\python\dataset_copy\3_0216.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0217.txt","..\python\dataset_copy\3_0217.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0218.txt","..\python\dataset_copy\3_0218.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0219.txt","..\python\dataset_copy\3_0219.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0220.txt","..\python\dataset_copy\3_0220.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0221.txt","..\python\dataset_copy\3_0221.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0222.txt","..\python\dataset_copy\3_0222.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0223.txt","..\python\dataset_copy\3_0223.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0224.txt","..\python\dataset_copy\3_0224.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0225.txt","..\python\dataset_copy\3_0225.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0226.txt","..\python\dataset_copy\3_0226.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0227.txt","..\python\dataset_copy\3_0227.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0228.txt","..\python\dataset_copy\3_0228.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0229.txt","..\python\dataset_copy\3_0229.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0230.txt","..\python\dataset_copy\3_0230.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0231.txt","..\python\dataset_copy\3_0231.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0232.txt","..\python\dataset_copy\3_0232.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0233.txt","..\python\dataset_copy\3_0233.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0234.txt","..\python\dataset_copy\3_0234.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0235.txt","..\python\dataset_copy\3_0235.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0236.txt","..\python\dataset_copy\3_0236.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0237.txt","..\python\dataset_copy\3_0237.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0238.txt","..\python\dataset_copy\3_0238.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0239.txt","..\python\dataset_copy\3_0239.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0240.txt","..\python\dataset_copy\3_0240.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0241.txt","..\python\dataset_copy\3_0241.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0242.txt","..\python\dataset_copy\3_0242.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0243.txt","..\python\dataset_copy\3_0243.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0244.txt","..\python\dataset_copy\3_0244.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0245.txt","..\python\dataset_copy\3_0245.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0246.txt","..\python\dataset_copy\3_0246.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0247.txt","..\python\dataset_copy\3_0247.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0248.txt","..\python\dataset_copy\3_0248.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0249.txt","..\python\dataset_copy\3_0249.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0250.txt","..\python\dataset_copy\3_0250.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0251.txt","..\python\dataset_copy\3_0251.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0252.txt","..\python\dataset_copy\3_0252.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0253.txt","..\python\dataset_copy\3_0253.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0254.txt","..\python\dataset_copy\3_0254.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0255.txt","..\python\dataset_copy\3_0255.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0256.txt","..\python\dataset_copy\3_0256.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0257.txt","..\python\dataset_copy\3_0257.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0258.txt","..\python\dataset_copy\3_0258.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0259.txt","..\python\dataset_copy\3_0259.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0260.txt","..\python\dataset_copy\3_0260.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0261.txt","..\python\dataset_copy\3_0261.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0262.txt","..\python\dataset_copy\3_0262.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0263.txt","..\python\dataset_copy\3_0263.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0264.txt","..\python\dataset_copy\3_0264.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0265.txt","..\python\dataset_copy\3_0265.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0266.txt","..\python\dataset_copy\3_0266.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0267.txt","..\python\dataset_copy\3_0267.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0268.txt","..\python\dataset_copy\3_0268.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0269.txt","..\python\dataset_copy\3_0269.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0270.txt","..\python\dataset_copy\3_0270.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0271.txt","..\python\dataset_copy\3_0271.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0272.txt","..\python\dataset_copy\3_0272.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0273.txt","..\python\dataset_copy\3_0273.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0274.txt","..\python\dataset_copy\3_0274.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0275.txt","..\python\dataset_copy\3_0275.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0276.txt","..\python\dataset_copy\3_0276.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0277.txt","..\python\dataset_copy\3_0277.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0278.txt","..\python\dataset_copy\3_0278.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0279.txt","..\python\dataset_copy\3_0279.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0280.txt","..\python\dataset_copy\3_0280.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0281.txt","..\python\dataset_copy\3_0281.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0282.txt","..\python\dataset_copy\3_0282.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0283.txt","..\python\dataset_copy\3_0283.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0284.txt","..\python\dataset_copy\3_0284.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0285.txt","..\python\dataset_copy\3_0285.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0286.txt","..\python\dataset_copy\3_0286.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0287.txt","..\python\dataset_copy\3_0287.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0288.txt","..\python\dataset_copy\3_0288.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0289.txt","..\python\dataset_copy\3_0289.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0290.txt","..\python\dataset_copy\3_0290.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0291.txt","..\python\dataset_copy\3_0291.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0292.txt","..\python\dataset_copy\3_0292.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0293.txt","..\python\dataset_copy\3_0293.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0294.txt","..\python\dataset_copy\3_0294.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0295.txt","..\python\dataset_copy\3_0295.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0296.txt","..\python\dataset_copy\3_0296.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0297.txt","..\python\dataset_copy\3_0297.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0298.txt","..\python\dataset_copy\3_0298.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0299.txt","..\python\dataset_copy\3_0299.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0300.txt","..\python\dataset_copy\3_0300.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0301.txt","..\python\dataset_copy\3_0301.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0302.txt","..\python\dataset_copy\3_0302.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0303.txt","..\python\dataset_copy\3_0303.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0304.txt","..\python\dataset_copy\3_0304.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0305.txt","..\python\dataset_copy\3_0305.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0306.txt","..\python\dataset_copy\3_0306.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0307.txt","..\python\dataset_copy\3_0307.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0308.txt","..\python\dataset_copy\3_0308.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0309.txt","..\python\dataset_copy\3_0309.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0310.txt","..\python\dataset_copy\3_0310.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0311.txt","..\python\dataset_copy\3_0311.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0312.txt","..\python\dataset_copy\3_0312.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0313.txt","..\python\dataset_copy\3_0313.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0314.txt","..\python\dataset_copy\3_0314.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0315.txt","..\python\dataset_copy\3_0315.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0316.txt","..\python\dataset_copy\3_0316.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0317.txt","..\python\dataset_copy\3_0317.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0318.txt","..\python\dataset_copy\3_0318.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0319.txt","..\python\dataset_copy\3_0319.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0320.txt","..\python\dataset_copy\3_0320.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0321.txt","..\python\dataset_copy\3_0321.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0322.txt","..\python\dataset_copy\3_0322.txt","3"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\3_0323.txt","..\python\dataset_copy\3_0323.txt","3"
